N_SQ_VO;C_COINSEE;C_DESI;C_LIAISON;L_VOIE;L_COURTMIN;L_LONGMIN;C_VOIE;B_FANTOIR;B_OFF;C_VOIE_VP;Geometry;OBJECTID;C_DOMOFF;N_SQ_CO;LENGTH;Geometry X Y
750005204;75056;RUE;DE LA;MOSELLE;R. de la Moselle;Rue de la Moselle;750566576;O;O;6520;"{""coordinates"": [[2.376936324056313, 48.88454844916227], [2.376127118322808, 48.885243405533494], [2.375589595598421, 48.8857324724966]], ""type"": ""LineString""}";2736;P;750001537;164.60017463;48.885135822910534,2.3762588598600844
750001550;75056;RUE;;FARADAY;R. Faraday;Rue Faraday;750563506;O;O;3533;"{""coordinates"": [[2.291719133649004, 48.881259926862334], [2.292353841374168, 48.88159532592382], [2.294060034881531, 48.88250172564256], [2.29417854950018, 48.882490969555384]], ""type"": ""LineString""}";2746;P;750001537;229.09285496;48.8819067946543,2.2929426921607647
750004790;75056;RUE;DU;FAUBOURG MONTMARTRE;R. du Faubourg Montmartre;Rue du Faubourg Montmartre;750563510;O;O;3537;"{""coordinates"": [[[2.343068936821082, 48.871488883721774], [2.343176641434908, 48.8720010686788], [2.343196202203369, 48.87209407957885], [2.34317238839476, 48.87244569759099], [2.343144334782846, 48.87268310765773], [2.343087247719999, 48.87295298364973], [2.3430634042691523, 48.873066023778975], [2.342887049694784, 48.873514241191444], [2.342800220172982, 48.87362080104735], [2.342570122187113, 48.87384347452633], [2.342368239663693, 48.874038447349925], [2.342314529637194, 48.87407693980904], [2.341703321628887, 48.87451514056436], [2.341583575557848, 48.87460098206782], [2.341364506011127, 48.87476124216964], [2.341117719737717, 48.874951781975334], [2.341030685123373, 48.87496243308828], [2.340912061525607, 48.874944641346865]], [[2.341117719737717, 48.874951781975334], [2.341076497782166, 48.875022412959915], [2.34094108457008, 48.87508266055076], [2.340951314034533, 48.87515487249068], [2.340320004754303, 48.87587116773697]], [[2.340212583090364, 48.87604266286874], [2.340085656212088, 48.876069564765544], [2.340054930175159, 48.876121174676136], [2.33979226741799, 48.87638647850692], [2.339480764788902, 48.87666045074147]]], ""type"": ""MultiLineString""}";2748;P;750001537;659.84229062;48.874255355491336,2.3417716703930376
750005278;75056;VLA;;FELIX FAURE;Vla. Félix Faure;Villa Félix Faure;750563556;O;O;3575;"{""coordinates"": [[2.395455718723548, 48.8803375327162], [2.395557074726038, 48.87956958917604]], ""type"": ""LineString""}";2757;P;750001537;85.7162319;48.87995356094612,2.3955063967247927
750003597;75056;SQ;;DUNOIS;Sq. Dunois;Square Dunois;750562993;O;O;3022;"{""coordinates"": [[[2.365739116499095, 48.83343897071704], [2.366114565558782, 48.833678090387565], [2.366314597374009, 48.833550260052434], [2.366565876884672, 48.83370477060958], [2.366796411120796, 48.83356127482765], [2.367023846229098, 48.83370464811151], [2.367245120131712, 48.83356682064798]], [[2.366114565558782, 48.833678090387565], [2.365993235077699, 48.83377161926591], [2.366015317632773, 48.83379588435662]]], ""type"": ""MultiLineString""}";2782;V;750001537;169.45250664;48.83362306977874,2.366448965382852
750001587;75056;AV;;EMILE ZOLA;Av. Emile Zola;Avenue Emile Zola;750563266;O;O;3293;"{""coordinates"": [[2.277446428480198, 48.84611706699044], [2.278192350758304, 48.84615127402924], [2.279479876526445, 48.84621406836072], [2.279610946816347, 48.846219259172535], [2.280918898263636, 48.846296165920286], [2.283143947772111, 48.84640568553849], [2.285410009353208, 48.84652472161392], [2.285895097869674, 48.846542735496236], [2.286132963070572, 48.846551573928], [2.287922835705952, 48.846646588492824], [2.288913227507979, 48.846695839374014], [2.292409786755373, 48.84687422937345], [2.293291054673209, 48.84691341722557], [2.293586581324952, 48.84692863773559], [2.294345369980245, 48.84696741113391], [2.295746563350045, 48.84704413701552]], ""type"": ""LineString""}";2783;P;750001537;1346.98631474;48.846578976877375,2.286596562547083
750001081;75056;RUE;;MORERE;R. Morère;Rue Morère;750566551;O;O;6494;"{""coordinates"": [[2.32353068126482, 48.82436166951532], [2.323462148774214, 48.82431014217746], [2.323400481625406, 48.82430383129466], [2.320677770023616, 48.82503047820611], [2.320507739047176, 48.825085562438574]], ""type"": ""LineString""}";2800;P;750001537;241.72111715;48.82467323882519,2.3220240965180516
750005799;75056;RUE;;ETIENNE MARCEL;R. Etienne Marcel;Rue Etienne Marcel;750563392;O;O;3418;"{""coordinates"": [[2.35094911074941, 48.86340592235206], [2.349992966323947, 48.86363530043448], [2.349041187259663, 48.86386361810387], [2.347617434706198, 48.864205121922545], [2.346676034205338, 48.864430919614165], [2.346675447621403, 48.86443106300536], [2.345314632920073, 48.86475802759277], [2.34512564138487, 48.86480342860654], [2.345101652490632, 48.86480919434778], [2.345013235278329, 48.86483039730486], [2.343949275389935, 48.86508552378614], [2.343093166896984, 48.86529079166807], [2.342610915794763, 48.86540642020079], [2.342546198628968, 48.865421945340415], [2.341508588807824, 48.86567071778485]], ""type"": ""LineString""}";2820;P;750001537;736.94611233;48.86453841723141,2.346228873075962
750007374;75056;RUE;;EMILIE DU CHATELET;R. Emilie du Châtelet;Rue Emilie du Châtelet;750563268;O;O;3292;"{""coordinates"": [[2.380822126639321, 48.82622027155558], [2.379799699049208, 48.82579840179907]], ""type"": ""LineString""}";2844;V;750001537;88.51509101;48.82600933667732,2.3803109128442648
750003197;75056;RUE;;LECUYER;R. Lécuyer;Rue Lécuyer;750565461;O;O;5396;"{""coordinates"": [[2.346162697236069, 48.88950877729398], [2.344680573054188, 48.889320855020195]], ""type"": ""LineString""}";2891;P;750001537;110.67123621;48.889414816157085,2.3454216351451285
750006130;75056;RTE;DES;PINS;Rte. des Pins;Route des Pins;75056R152;O;O;Z152;"{""coordinates"": [[2.263938429917715, 48.85935969004447], [2.263926867215975, 48.859400033361226], [2.263869659558205, 48.85959946476974], [2.26379614869421, 48.859966898297486], [2.2638000102539673, 48.86004762857282], [2.263826473102089, 48.860096665135], [2.263927101840925, 48.86023328401259], [2.263985299276839, 48.8603628804597], [2.263987337256405, 48.8605256325164], [2.263788569131312, 48.860616620012934], [2.263639844842782, 48.86070056197653], [2.263358352821597, 48.860850947649794], [2.263341998858545, 48.86114506335782], [2.263357710746452, 48.86128514488124], [2.263400015466729, 48.861386717755586], [2.263463540666505, 48.86149879977878], [2.263468768879731, 48.861558326156306], [2.2633509517218178, 48.862269074113065], [2.263350828011564, 48.86235311181901]], ""type"": ""LineString""}";2911;P;750001537;360.65834153;48.86082803042647,2.2636232398229303
750001391;75056;IMP;;GRISEL;Imp. Grisel;Impasse Grisel;750564338;O;O;4302;"{""coordinates"": [[2.302980128465766, 48.84764546127563], [2.303085399147018, 48.84778818919574], [2.303775546388482, 48.84817519383832]], ""type"": ""LineString""}";2918;P;750001537;84.11094213;48.84793319456118,2.303357652347399
750005862;75056;VOIE;;GEORGES POMPIDOU;Voie Georges Pompidou;Voie Georges Pompidou;750564150;O;O;4091;"{""coordinates"": [[[2.269187987704977, 48.841472591467344], [2.269019622237386, 48.84136151205055], [2.268435413354792, 48.84076431381631], [2.268218315781167, 48.840715713132376]], [[2.269187987704977, 48.841472591467344], [2.269081797347873, 48.84131559590248], [2.268541839177037, 48.840748101394595], [2.268362484625206, 48.84059673562678], [2.2674985938053, 48.839719690230794], [2.266482540162051, 48.83867429074726], [2.266303853280959, 48.83853246349044], [2.266160116484881, 48.8384445061416], [2.265889523797919, 48.83837365510317]], [[2.368140359033975, 48.84448799260436], [2.368259504273106, 48.84435098204823], [2.3685861595601923, 48.844178355806726], [2.368889103705717, 48.844086948866256], [2.369105007666315, 48.844054891392794]], [[2.368140359033975, 48.84448799260436], [2.368275898782013, 48.844445329595764], [2.368445183813705, 48.84435135355112], [2.368579821506155, 48.84428164888576], [2.368725401354255, 48.844235951753824], [2.368870996259397, 48.84423591051577], [2.368980222727258, 48.84427192236597], [2.369042146617767, 48.84433436774165], [2.369068300276171, 48.84443163470244], [2.369144099661451, 48.844670272029134]], [[2.368140359033975, 48.84448799260436], [2.366880209966734, 48.845405145800285], [2.365865622020506, 48.846241917223324], [2.365433406021568, 48.84673519879247], [2.365274151487319, 48.84690384427854]], [[2.2728241719341122, 48.84523922500463], [2.272568981066723, 48.845022986277506], [2.272115729467653, 48.84456302007318], [2.272051074636469, 48.84451469301038], [2.271829142435207, 48.84442797516872]], [[2.2728241719341122, 48.84523922500463], [2.272669552039066, 48.845019085626376], [2.271999430174677, 48.84432015012549], [2.27173999563787, 48.84411523721662], [2.269187987704977, 48.841472591467344]], [[2.365274151487319, 48.84690384427854], [2.365199984390593, 48.846946974293274], [2.365015351818386, 48.84712966312603], [2.364803792058565, 48.847358347528846]], [[2.365015351818386, 48.84712966312603], [2.364822666870984, 48.84716893691432], [2.363931658800435, 48.84777228030793], [2.361636526862223, 48.84930885211177], [2.361380063000998, 48.84960601033771], [2.361249617477257, 48.84982886059751], [2.361192470251412, 48.8500011832299], [2.361153960716522, 48.850165759349025], [2.361137792783392, 48.85026414345417], [2.3611268513021972, 48.850461986384595], [2.361115129157721, 48.85073527830694], [2.361104004374154, 48.850837572702225], [2.361110871555745, 48.85094993610754]], [[2.365589918275232, 48.84746257308589], [2.36545453528091, 48.847417895431406], [2.365287725043332, 48.84736402674483], [2.365223017055588, 48.8472921548418], [2.365205934429252, 48.84717760027272], [2.365205890442863, 48.84710122479203], [2.365229667112747, 48.84700462772591], [2.365274151487319, 48.84690384427854]], [[2.276754494951769, 48.84927748812562], [2.276368219670951, 48.84891856334261], [2.275100050557064, 48.847591363328846], [2.274896979643876, 48.847301687107795], [2.274649460117833, 48.84704714723873], [2.274361080388744, 48.84676039096838], [2.273911124099841, 48.846373006210506], [2.2728241719341122, 48.84523922500463]], [[2.277125052791416, 48.84990690463543], [2.277152378957773, 48.84984540843531], [2.277148090887439, 48.84978524475076], [2.277118449624067, 48.849732082325666], [2.276796887374244, 48.84937823757154], [2.276754494951769, 48.84927748812562]], [[2.361110871555745, 48.85094993610754], [2.361106710478856, 48.85108069087731], [2.361088938730781, 48.85124427314638], [2.361076169559771, 48.85132584028034], [2.361034549880851, 48.85148754771114], [2.361006517548298, 48.85156731014675], [2.3609698987540932, 48.851645465432824], [2.360923875716336, 48.85172146328605], [2.3608685861400662, 48.851794406876195], [2.36080307308461, 48.85186331438033], [2.360726384055206, 48.85192761949663], [2.360641244123255, 48.85198680974442], [2.360546834996963, 48.8520401567534], [2.360446289283476, 48.85208559164459], [2.360331556220051, 48.852127386464026], [2.360067238084416, 48.85222708117417], [2.358461186983415, 48.852801454519344], [2.358097643338417, 48.85296554253244], [2.357932073241214, 48.85306623796562]], [[2.361110871555745, 48.85094993610754], [2.361160454675094, 48.8511936283243], [2.361198838091224, 48.85138201781854], [2.361198890708899, 48.851490560296035], [2.361192921919425, 48.851544788281345], [2.361180274927678, 48.85159838793398], [2.361162313095134, 48.851651089530215], [2.361039815808657, 48.851950214475394], [2.360975173791171, 48.85212990284762]], [[2.281115521697442, 48.85248975113632], [2.281031221906354, 48.85243080680545], [2.280467035390381, 48.85197352723419], [2.279277541433729, 48.85104037731334], [2.2790546749311122, 48.85091352043257], [2.278903889264739, 48.85080170051677], [2.278359286316633, 48.850408799358945], [2.277734719873323, 48.8500037229122], [2.276869318568817, 48.84931532683368], [2.276754494951769, 48.84927748812562]], [[2.358959674049243, 48.85290567311626], [2.358949082104087, 48.85283477608836], [2.358949189562446, 48.8528310263596], [2.358948751669727, 48.85282729439416], [2.358947742201916, 48.85282360703227], [2.358946186597645, 48.852820001283526], [2.358944087029267, 48.85281652212736], [2.358941482706652, 48.85281319495566], [2.358938388277001, 48.85281004772678], [2.358934842695674, 48.85280712651656], [2.358930863368543, 48.8528044566], [2.358926514233776, 48.852802047313205], [2.358921812453789, 48.85279994371577], [2.358916824692222, 48.8527981551584], [2.3589115901477022, 48.852796707932285], [2.358906166044155, 48.85279560324338], [2.3589006065812272, 48.852794866563954], [2.358894951377933, 48.85279449001208], [2.358889281988552, 48.85279449111246], [2.358880015663289, 48.85279530214365], [2.358737354628202, 48.852828738275875], [2.358070074219772, 48.853059710732936], [2.357932073241214, 48.85306623796562]], [[2.281763106425313, 48.852946446980866], [2.281574148661694, 48.85290032203684], [2.281393661404326, 48.85283412895312], [2.2812529301125553, 48.85276378192995], [2.281143428008769, 48.85269773064313], [2.281013975358744, 48.85261974535812], [2.280898200378731, 48.85257030961706], [2.2806521882413833, 48.852499506254794], [2.280302157997281, 48.85244403682931]], [[2.281763106425313, 48.852946446980866], [2.281371061892163, 48.85272954140874], [2.281262692617418, 48.852662177670155], [2.281157919087044, 48.8525839252769], [2.281115521697442, 48.85248975113632]], [[2.281763106425313, 48.852946446980866], [2.2814818551088862, 48.852700800365355], [2.281379936073396, 48.852629483200744], [2.281231301495851, 48.85253459096246], [2.281115521697442, 48.85248975113632]], [[2.357932073241214, 48.85306623796562], [2.357922782666745, 48.85307188731454], [2.357671056865701, 48.85316509068016], [2.357533986671348, 48.85321359617545], [2.357270064048349, 48.85330751923802], [2.356720680780494, 48.85348162801285], [2.356446534150447, 48.85357476041318], [2.356360790318135, 48.85361062049446], [2.355616988632308, 48.853814199576405], [2.355342019982046, 48.8539050631386], [2.355071140127426, 48.854002768798054], [2.354804623634872, 48.854106048175254], [2.3547118342102102, 48.85414446191233], [2.354618089015487, 48.85418278678201], [2.3543626120346453, 48.85429469644223], [2.353867057900235, 48.85453379992643], [2.353511947878248, 48.8547360375939]], [[2.356360790318135, 48.85361062049446], [2.356052228077603, 48.853759620839284], [2.35552002096167, 48.853977964852994], [2.355000483406827, 48.85419360656788], [2.3549596152379833, 48.854235429209886], [2.354966478325644, 48.854370318758754], [2.354763109298745, 48.85428412912068], [2.353747362107872, 48.85468421328882], [2.353511947878248, 48.8547360375939]], [[2.283162259141182, 48.85391329409086], [2.281763106425313, 48.852946446980866]], [[2.353511947878248, 48.8547360375939], [2.35335499903176, 48.85478353421968], [2.352706529822613, 48.855059642129994], [2.352534187741146, 48.855133272322895], [2.352354592116791, 48.85519525776423], [2.352158637030368, 48.85524015840534], [2.351978905520993, 48.85530259312104], [2.351629801424456, 48.85544382582192], [2.351229471851927, 48.85564954211412], [2.351180051220775, 48.855678568748324]], [[2.284541692586135, 48.85502282941384], [2.283740064869716, 48.85443667240136], [2.283305971534793, 48.85409330659122], [2.283179234225464, 48.85396833769475], [2.283162259141182, 48.85391329409086]], [[2.284541692586135, 48.85502282941384], [2.284914168802834, 48.85536099259004], [2.2853348421910002, 48.85569471441534], [2.285378681928487, 48.85570921308509], [2.285433466695668, 48.85574830170416], [2.285484535023632, 48.855797416635696], [2.286420785930315, 48.856542819923725], [2.286562213592019, 48.85658784596331], [2.286636282799329, 48.85664228408232], [2.286704375553675, 48.856691054749945], [2.286741754039762, 48.85678864289536], [2.287598749795033, 48.85742651142136], [2.287875445721885, 48.857663679215726], [2.28799014538097, 48.85785554335605], [2.2879410636911333, 48.857611279257696], [2.287235690026748, 48.85687878593184], [2.2868313940865, 48.856565661646236], [2.286687563900062, 48.856469825881284], [2.28537767842242, 48.855507019601276]], [[2.35278999303925, 48.855212174070694], [2.352507881034334, 48.85529231262788], [2.352391538795794, 48.8552864928634], [2.352248370842397, 48.855307520030365], [2.352051286447486, 48.855359569626685], [2.351726122218182, 48.85548968493573], [2.351463352969653, 48.855595924287655], [2.351180051220775, 48.855678568748324]], [[2.28537767842242, 48.855507019601276], [2.284541692586135, 48.85502282941384]], [[2.28537767842242, 48.855507019601276], [2.283260228067525, 48.853938339968906], [2.283162259141182, 48.85391329409086]], [[2.351180051220775, 48.855678568748324], [2.350978066427889, 48.85580542777621], [2.350832065096454, 48.8558408329085], [2.350696512341691, 48.85590789958325], [2.350355737726715, 48.85598823814638], [2.350070390322243, 48.85607810055357], [2.349732227160714, 48.85619877845594], [2.349345978258676, 48.85635843535322], [2.348963332490826, 48.85649426788832], [2.348821893834348, 48.856533365641425], [2.348675400223592, 48.85657537749166], [2.347205274872943, 48.856990900792134], [2.347012865680415, 48.857037222521704], [2.346803261779612, 48.85710415674707], [2.346478789456358, 48.857208150636964], [2.346147500779272, 48.85729728868956], [2.345457519790507, 48.85745121061188], [2.3451134159777762, 48.857541434066974], [2.344430385260467, 48.85773347921608], [2.344060441786801, 48.857846624630554]], [[2.346001980252988, 48.85754505071966], [2.3457917325926703, 48.85754065301584], [2.345628134415343, 48.85752717658502], [2.34543968328745, 48.857546535095985], [2.345294000222387, 48.85758053941102], [2.3450895816479402, 48.85763460140327], [2.344495129758889, 48.85778680206829], [2.344265084956275, 48.857827285069774], [2.344060441786801, 48.857846624630554], [2.343751439736137, 48.85793082565154], [2.343070033338738, 48.85812295197425], [2.342726875306167, 48.858215956342505], [2.34237758097113, 48.85829915815577], [2.342323885403999, 48.85831058160006], [2.3421141741403, 48.85837368566544], [2.340597140972546, 48.85863628507039], [2.3402005785868862, 48.85876308678355], [2.3399014743107562, 48.85887822152228], [2.339579323141009, 48.85901174594478]], [[2.321453499832202, 48.86376331798918], [2.320239188093295, 48.86416463308763], [2.320048993970525, 48.864197960824704], [2.319469842637456, 48.8643874883487], [2.319094957383207, 48.8645300566669]], [[2.304740952611561, 48.86447119987514], [2.304627126232636, 48.86453327178516], [2.304448785501926, 48.864574750390545], [2.306258153888798, 48.86462022526048], [2.306384009670461, 48.86463063532414], [2.306583276429631, 48.86469297183505]], [[2.319094957383207, 48.8645300566669], [2.318801880008005, 48.86459511870413], [2.318660550678175, 48.86458457606433]], [[2.319094957383207, 48.8645300566669], [2.318576921807984, 48.86474662108786], [2.318329914072736, 48.86484639287854]], [[2.306686340977441, 48.86452799966945], [2.307276118857232, 48.864702620295]], [[2.319678595272537, 48.86457411802013], [2.319284339176804, 48.86467879789661], [2.318899107922797, 48.86477599669595], [2.318583829200338, 48.86482923852626], [2.318329914072736, 48.86484639287854]], [[2.306583276429631, 48.86469297183505], [2.304467380431987, 48.864653756572466], [2.303853969452564, 48.86463555321221], [2.303370645868735, 48.8645976446803], [2.303809423008937, 48.86470063901339], [2.304028314169198, 48.86478273303369]], [[2.306583276429631, 48.86469297183505], [2.306014844348459, 48.86473891821722], [2.305608455264176, 48.86482091367435]], [[2.307276118857232, 48.864702620295], [2.306583276429631, 48.86469297183505]], [[2.318329914072736, 48.86484639287854], [2.317883833691978, 48.86490946771513], [2.317430281614941, 48.86490173130351], [2.316973663200045, 48.86489176237769], [2.316378957348364, 48.86487889855803], [2.313683556202072, 48.86481858198842], [2.310438054298359, 48.86475187343737], [2.310065690150757, 48.8647414102453], [2.307276118857232, 48.864702620295]], [[2.318197704016043, 48.86501444643428], [2.317883833691978, 48.86490946771513]]], ""type"": ""MultiLineString""}";2927;P;750001537;9616.89989835;48.85424167238937,2.3168924587745536
